"DEPCOM","millesime","nb_logt_total","nb_ls_actif","nb_ls_qpv","nb_ls_coll","nb_ls_ind","nb_ls_etu","nb_ls_loue","nb_ls_vacant","nb_ls_vacant_3","nb_ls_vide","nb_ls_association","nb_ls_autre","num_mob","denom_mob","nb_mes","nb_ls_age_0_5","nb_ls_age_5_10","nb_ls_age_10_20","nb_ls_age_20_40","nb_ls_age_40_60","nb_ls_age_60_plus","nb_ls_dpe_realise","nb_ls_dpe_new_ener_A","nb_ls_dpe_new_ener_B","nb_ls_dpe_new_ener_C","nb_ls_dpe_new_ener_D","nb_ls_dpe_new_ener_E","nb_ls_dpe_new_ener_F","nb_ls_dpe_new_ener_G","somme_loyer","somme_surface"
"01284",2025,24,24,0,6,18,0,23,0,0,0,0,1,6,23,0,7,6,11,0,0,0,24,0,1,6,4,1,0,0,10506,1758
"01285",2025,8,8,0,8,0,0,8,0,0,0,0,0,1,8,0,0,2,6,0,0,0,8,0,0,0,1,0,0,0,3422,495
"01288",2025,84,83,0,83,0,0,79,1,0,1,0,2,8,80,0,22,10,8,34,0,9,66,0,0,5,8,32,0,0,35800,4890
"01289",2025,605,597,0,444,153,0,573,4,1,3,1,16,54,577,0,4,52,143,198,154,46,590,0,17,137,76,10,2,3,262210,39216
"01290",2025,54,54,0,41,13,0,54,0,0,0,0,0,12,54,0,18,28,8,0,0,0,33,3,3,0,0,0,0,0,29201,3964
"01291",2025,20,20,0,0,20,0,19,1,0,0,0,0,2,17,3,7,0,5,8,0,0,20,0,5,8,1,0,0,0,9250,1485
"01294",2025,25,25,0,8,17,0,18,0,0,6,0,1,0,18,0,0,0,0,16,9,0,25,0,0,0,16,2,0,0,9205,1436
"01295",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,820,111
"01296",2025,5,5,0,0,5,0,4,0,0,0,0,1,0,4,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1916,300
"01297",2025,23,23,0,15,8,0,22,0,0,0,0,1,3,22,0,0,0,16,7,0,0,23,0,0,16,0,0,0,0,12934,1645
"01299",2025,14,14,0,14,0,0,14,0,0,0,0,0,1,14,0,0,0,1,11,0,2,14,0,0,0,0,4,0,0,5921,869
"01301",2025,94,94,0,60,34,0,93,1,0,0,0,0,10,94,0,2,45,30,16,0,1,94,0,2,27,13,0,0,0,51154,7114
"01303",2025,150,150,0,117,33,0,140,8,2,0,0,2,26,148,0,0,33,14,48,51,4,149,0,0,14,33,5,0,0,60145,9071
"01304",2025,130,130,0,110,20,0,120,1,0,1,0,8,8,121,0,0,13,7,24,42,44,128,0,0,55,14,2,2,1,50692,8298
"01305",2025,176,176,0,101,75,0,168,5,4,2,0,1,17,173,0,0,0,47,62,63,4,170,0,0,22,33,5,2,0,71724,11899
"01306",2025,146,146,0,111,35,0,140,2,1,2,0,2,16,142,0,0,8,24,42,52,20,146,0,0,35,31,27,2,1,62176,9955
"01307",2025,100,100,0,100,0,0,98,0,0,1,0,1,13,98,0,0,0,4,36,60,0,100,0,0,2,9,3,1,2,42928,6648
"01308",2025,92,92,0,89,3,0,82,6,4,0,0,4,8,88,0,52,0,0,0,40,0,92,17,35,0,2,1,0,0,47860,5464
"01313",2025,810,759,0,719,40,0,706,22,8,7,0,24,65,728,0,67,150,339,160,43,0,726,16,44,62,201,36,2,0,370922,46913
"01314",2025,37,37,0,25,12,0,37,0,0,0,0,0,1,37,0,0,0,15,8,14,0,37,0,0,13,5,2,0,0,15147,2745
"01319",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,1958,298
"01320",2025,112,112,0,91,21,0,105,4,0,1,0,2,8,109,0,17,18,19,9,23,26,108,0,3,30,2,3,0,0,48740,7187
"01321",2025,24,24,0,0,24,0,22,0,0,0,0,2,2,22,0,0,0,12,12,0,0,24,0,0,0,12,0,0,0,11670,1693
"01322",2025,297,297,0,199,98,0,289,4,1,0,0,4,26,293,0,122,82,36,33,24,0,270,0,12,189,5,19,5,0,157568,21001
"01323",2025,13,13,0,0,13,0,13,0,0,0,0,0,1,13,0,0,0,10,3,0,0,13,0,0,10,0,0,0,0,6453,990
"01325",2025,51,51,0,2,49,0,50,0,0,0,0,1,1,50,0,11,14,2,24,0,0,51,0,3,9,1,0,0,0,24873,4195
"01328",2025,20,20,0,0,20,0,19,1,0,0,0,0,3,20,0,3,5,0,12,0,0,20,0,0,8,12,0,0,0,10641,1554
"01329",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,2968,400
"01332",2025,36,36,0,0,36,0,34,1,0,0,0,1,1,33,2,2,0,22,12,0,0,36,0,2,8,15,0,0,0,17019,2705
"01333",2025,258,200,0,191,9,0,192,1,0,1,0,6,15,193,0,0,10,21,148,20,1,200,0,0,48,31,6,0,1,91690,12502
"01334",2025,10,10,0,0,10,0,10,0,0,0,0,0,0,10,0,0,4,0,6,0,0,10,0,0,4,0,0,0,0,5366,836
"01336",2025,67,67,0,37,30,0,66,1,0,0,0,0,7,67,0,0,13,12,16,26,0,67,0,0,15,5,2,2,0,29923,4931
"01337",2025,34,34,0,8,26,0,34,0,0,0,0,0,5,34,0,0,8,20,6,0,0,34,0,0,0,8,0,0,0,16639,2604
"01338",2025,8,8,0,4,4,0,7,0,0,0,0,1,1,7,0,0,0,0,4,0,4,8,0,0,0,2,2,0,0,3630,574
"01339",2025,25,25,0,13,12,0,23,0,0,1,0,1,0,23,0,0,6,3,9,0,7,13,0,0,0,8,2,0,0,11366,1535
"01342",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,2522,322
"01343",2025,77,77,0,18,59,0,66,4,4,4,0,3,3,61,9,9,12,2,44,10,0,66,0,0,4,11,8,1,0,31958,5045
"01344",2025,455,436,0,219,217,0,421,5,0,6,0,4,27,426,0,60,116,182,74,1,3,435,2,63,199,14,21,2,0,202826,31137
"01345",2025,116,116,0,91,25,0,107,3,1,4,0,2,15,110,0,15,0,52,21,28,0,116,0,1,32,5,2,0,0,54057,7335
"01346",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,4280,692
"01347",2025,47,47,0,35,12,0,46,1,0,0,0,0,4,47,0,18,11,0,12,0,6,47,0,0,0,0,0,0,0,23492,3120
"01348",2025,180,180,0,117,63,0,174,3,3,1,0,2,25,177,0,6,33,17,83,41,0,180,0,0,11,27,16,0,0,82125,12104
"01349",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,9,0,5,4,0,0,0,0,9,0,3,2,0,0,0,0,5253,715
"01350",2025,199,188,0,143,45,0,183,3,0,1,0,1,28,185,1,0,85,39,43,18,3,187,0,0,17,15,19,1,0,86229,12599
"01351",2025,76,49,0,35,14,0,45,3,1,1,0,0,4,48,0,0,35,0,14,0,0,49,0,0,0,11,3,0,0,24460,3208
"01352",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1989,335
"01353",2025,32,32,0,32,0,0,31,0,0,0,0,1,2,31,0,0,12,20,0,0,0,32,0,0,32,0,0,0,0,14504,2048
"01354",2025,1688,1568,0,1463,105,0,1444,31,10,42,1,50,104,1439,49,244,352,309,495,167,1,1507,0,14,783,201,34,1,0,766416,98214
"01355",2025,20,20,0,0,20,0,19,0,0,0,0,1,0,19,0,0,0,15,5,0,0,14,0,0,0,9,0,0,0,9810,1495
"01356",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,733,118
"01357",2025,43,43,0,37,6,0,41,2,1,0,0,0,7,43,0,0,6,0,8,29,0,43,0,0,3,11,10,3,0,15519,2745
"01358",2025,5,5,0,5,0,0,5,0,0,0,0,0,1,5,0,0,0,0,0,0,5,5,0,0,0,1,4,0,0,1687,315
"01360",2025,31,31,0,14,17,0,27,2,2,1,0,1,4,29,0,0,17,6,8,0,0,31,0,0,2,4,5,0,0,12783,1639
"01361",2025,31,31,0,17,14,0,30,0,0,0,0,1,4,30,0,0,31,0,0,0,0,31,0,0,14,0,0,0,0,15716,2304
"01362",2025,12,12,0,0,12,0,12,0,0,0,0,0,0,12,0,6,0,6,0,0,0,12,0,6,0,0,0,0,0,7458,999
"01363",2025,76,76,0,52,24,0,73,1,1,0,0,2,10,66,8,8,35,0,0,22,11,76,2,6,19,3,1,0,0,34699,5140
"01364",2025,33,32,0,0,32,0,32,0,0,0,0,0,5,32,0,5,6,11,10,0,0,32,0,11,0,14,5,1,0,16666,2527
"01365",2025,44,44,0,4,40,0,43,0,0,1,0,0,4,43,0,12,9,4,19,0,0,44,0,0,13,20,0,0,0,20862,3299
"01366",2025,14,14,0,0,14,0,13,0,0,0,0,1,0,13,0,0,14,0,0,0,0,14,4,6,2,0,0,0,0,9254,1111
"01367",2025,13,13,0,9,4,0,12,0,0,0,0,1,0,12,0,0,0,0,13,0,0,13,0,0,0,3,7,3,0,4094,737
"01368",2025,20,20,0,0,20,0,20,0,0,0,0,0,0,20,0,0,0,12,8,0,0,20,0,0,0,9,0,0,0,10585,1651
"01369",2025,45,45,0,28,17,0,45,0,0,0,0,0,1,29,16,20,0,25,0,0,0,45,0,0,30,4,0,0,0,24645,3409
"01370",2025,343,343,0,339,4,0,326,7,1,3,0,7,33,333,0,30,15,42,19,141,96,339,0,7,69,17,7,1,0,135746,21165
"01371",2025,81,81,0,77,4,0,80,0,0,1,0,0,2,80,0,16,0,11,54,0,0,81,0,2,17,1,0,0,0,34523,5227
"01373",2025,55,37,0,28,9,0,35,0,0,0,0,2,2,35,0,0,0,13,7,12,5,37,0,0,4,9,2,0,0,14725,2493
"01374",2025,20,20,0,18,2,0,19,0,0,1,0,0,4,19,0,0,16,2,2,0,0,20,0,0,16,2,0,0,0,8661,1306
"01375",2025,15,15,0,0,15,0,15,0,0,0,0,0,1,15,0,0,0,0,14,1,0,15,0,0,2,1,0,0,0,7040,1136
"01376",2025,368,368,0,357,11,0,346,6,1,5,1,10,21,352,0,8,40,12,113,137,58,331,0,0,100,35,5,0,0,159260,23021
"01378",2025,13,13,0,8,5,0,13,0,0,0,0,0,2,13,0,5,8,0,0,0,0,13,0,2,3,0,0,0,0,6330,999
"01379",2025,23,23,0,0,23,0,23,0,0,0,0,0,2,23,0,0,0,11,12,0,0,23,0,0,0,5,7,0,0,13145,1868
"01380",2025,24,24,0,12,12,0,24,0,0,0,0,0,7,24,0,0,6,5,13,0,0,24,0,0,0,0,2,1,0,10573,1621
"01381",2025,28,28,0,8,20,0,28,0,0,0,0,0,1,28,0,8,0,8,12,0,0,28,0,8,0,2,1,0,0,13773,2098
"01382",2025,7,7,0,2,5,0,7,0,0,0,0,0,2,7,0,5,0,0,2,0,0,7,0,5,0,0,0,0,0,3578,562
"01383",2025,137,137,0,72,65,0,132,2,0,0,0,3,15,134,0,0,55,9,43,30,0,135,2,8,37,32,3,1,0,64027,9772
"01384",2025,171,171,0,151,20,0,146,17,4,4,0,4,15,133,30,0,0,9,50,83,29,128,0,0,15,11,3,2,0,52320,9394
"01385",2025,74,54,0,29,25,0,54,0,0,0,0,0,2,54,0,0,0,12,30,12,0,54,0,0,21,22,1,0,0,23456,3814
"01386",2025,7,7,0,0,7,0,7,0,0,0,0,0,2,7,0,7,0,0,0,0,0,7,0,7,0,0,0,0,0,3599,572
"01388",2025,83,83,0,41,42,0,80,1,1,2,0,0,18,81,0,0,16,24,20,15,8,83,0,0,15,11,17,1,2,32857,5752
"01389",2025,132,117,0,113,4,0,110,4,2,1,0,2,19,114,0,0,68,0,20,26,3,117,0,0,74,14,1,1,1,55379,7048
"01391",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,1962,303
"01392",2025,9,9,0,9,0,0,9,0,0,0,0,0,3,9,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,3261,470
"01393",2025,5,5,0,0,5,0,5,0,0,0,0,0,1,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,2648,379
"01396",2025,89,89,0,75,14,0,82,2,1,1,0,4,14,84,0,0,20,0,10,54,5,89,0,1,2,10,5,5,1,28720,5183
"01397",2025,62,54,0,36,18,0,53,0,0,0,0,1,1,53,0,0,0,0,6,48,0,54,0,0,0,10,32,0,0,32483,4538
"01398",2025,48,48,0,36,12,0,47,0,0,0,0,1,9,47,0,0,18,0,30,0,0,48,0,0,0,12,4,0,0,21475,3225
"01399",2025,234,234,0,208,26,0,223,7,1,0,0,4,21,230,0,159,12,20,43,0,0,211,16,82,68,5,0,0,0,171181,16151
"01401",2025,88,88,0,83,5,0,83,1,1,1,0,3,8,80,4,12,6,28,27,12,3,82,0,2,42,32,3,0,0,42508,5537
"01402",2025,18,18,0,0,18,0,17,0,0,0,0,1,2,17,0,0,0,10,8,0,0,18,0,0,10,0,0,0,0,8326,1326
"01403",2025,80,80,0,40,40,0,74,2,0,1,0,3,6,76,0,11,11,19,18,21,0,79,0,0,3,9,1,1,3,32475,5226
"01405",2025,99,99,0,77,22,0,91,4,0,0,0,4,11,95,0,0,12,45,18,24,0,99,1,0,80,0,0,0,0,42861,6429
"01406",2025,7,7,0,0,7,0,6,0,0,0,0,1,0,6,0,0,0,0,7,0,0,7,0,0,0,3,0,0,0,2793,453
"01407",2025,61,61,0,61,0,0,59,2,1,0,0,0,4,61,0,0,11,0,26,12,12,61,0,0,11,3,0,1,0,24406,3889
"01408",2025,15,15,0,0,15,0,13,2,1,0,0,0,0,15,0,4,0,0,6,0,5,15,0,4,1,8,2,0,0,6370,986
"01410",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3094,492
"01412",2025,23,23,0,0,23,0,22,0,0,1,0,0,2,22,0,8,0,6,9,0,0,23,0,5,3,6,2,0,0,10535,1645
"01416",2025,55,47,0,37,10,0,44,2,0,0,0,1,8,46,0,0,0,6,25,16,0,47,0,0,0,4,5,0,0,17614,3207
"01418",2025,13,13,0,6,7,0,13,0,0,0,0,0,1,13,0,0,0,10,3,0,0,13,0,0,1,2,0,0,0,6142,1072
"01419",2025,495,462,0,453,9,0,439,4,0,11,0,8,43,443,0,93,50,140,112,55,12,407,1,25,104,85,17,1,0,227854,28439
"01420",2025,282,282,0,264,18,0,274,7,2,0,0,1,15,281,0,0,21,21,19,139,82,282,0,0,22,9,3,4,0,95091,18803
"01421",2025,12,12,0,10,2,0,9,1,1,2,0,0,1,10,0,0,0,6,6,0,0,12,0,0,0,2,0,1,0,3788,557
"01422",2025,50,47,0,25,22,0,45,1,0,0,0,1,3,46,0,14,0,1,20,0,12,45,0,0,15,0,0,0,0,21369,3039
"01423",2025,24,24,0,23,1,0,22,2,1,0,0,0,5,24,0,0,24,0,0,0,0,24,0,2,11,0,0,0,0,9524,1435
"01424",2025,37,37,0,31,6,0,37,0,0,0,0,0,2,37,0,13,10,0,14,0,0,27,0,0,1,8,4,0,0,19305,2621
"01426",2025,87,87,0,20,67,0,83,2,0,1,0,1,7,85,0,4,0,37,28,16,2,86,0,4,1,8,6,0,0,41620,6568
"01427",2025,808,771,0,649,122,0,736,13,6,10,0,12,60,749,0,1,99,74,193,328,76,768,0,12,177,59,29,3,0,353159,52194
"01429",2025,16,16,0,0,16,0,16,0,0,0,0,0,0,16,0,0,6,0,10,0,0,16,0,0,3,3,7,0,0,8337,1273
"01430",2025,38,38,0,20,18,0,38,0,0,0,0,0,8,38,0,10,26,2,0,0,0,38,0,0,26,0,0,0,0,18511,2808
"01431",2025,20,20,0,5,15,0,19,0,0,0,0,1,0,19,0,0,0,4,15,1,0,20,0,0,4,0,4,2,1,9855,1422
"01432",2025,13,13,0,13,0,0,13,0,0,0,0,0,2,13,0,0,13,0,0,0,0,13,0,0,13,0,0,0,0,6102,843
"01433",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,2040,328
"01434",2025,22,22,0,0,22,0,22,0,0,0,0,0,2,22,0,0,7,12,2,0,1,22,0,7,3,9,3,0,0,10869,1724
"01435",2025,187,187,0,117,70,0,176,5,3,1,0,5,8,181,0,8,6,6,167,0,0,187,0,1,14,30,23,0,0,112220,14366
"01436",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,176
"01437",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,937,150
"01441",2025,30,30,0,12,18,0,26,1,1,0,0,3,3,27,0,0,0,0,8,22,0,30,0,0,0,0,0,8,2,11873,1853
"01443",2025,426,425,0,387,38,0,395,8,2,13,0,9,31,403,0,0,134,49,45,167,30,411,0,1,64,28,2,3,0,160726,25146
"01444",2025,40,40,0,10,30,0,40,0,0,0,0,0,4,40,0,0,0,24,0,16,0,40,0,0,7,10,0,0,0,18306,3033
"01445",2025,18,18,0,0,18,0,17,0,0,0,0,1,2,17,0,0,12,6,0,0,0,18,0,0,0,1,0,0,0,8662,1419
"01446",2025,17,17,0,5,12,0,12,0,0,5,0,0,4,12,0,4,2,0,6,5,0,12,0,0,4,0,0,0,0,6544,941
"01447",2025,97,74,0,50,24,0,69,4,2,0,0,1,6,73,0,0,29,22,11,12,0,74,0,8,29,3,0,0,0,35069,5060
"01449",2025,8,8,0,2,6,0,8,0,0,0,0,0,1,8,0,0,2,6,0,0,0,8,0,0,6,0,0,0,0,5464,682
"01450",2025,102,102,0,62,40,0,102,0,0,0,0,0,7,102,0,30,34,2,36,0,0,102,4,8,28,10,0,0,0,50742,6915
"01451",2025,451,451,0,239,212,0,439,6,1,0,0,6,34,445,0,24,72,99,184,72,0,428,0,1,132,29,0,2,0,231559,32861
"01452",2025,77,77,0,72,5,0,66,6,6,4,0,1,12,72,0,0,0,13,16,13,35,77,0,0,10,19,9,1,0,27572,4393
"01453",2025,22,22,0,7,15,0,22,0,0,0,0,0,4,22,0,0,0,1,17,0,4,22,0,0,0,0,6,16,0,8796,1365
"01454",2025,46,46,0,7,39,0,44,2,2,0,0,0,2,46,0,0,0,38,8,0,0,46,0,0,2,0,0,0,0,23560,3468
"01457",2025,246,244,0,110,134,0,235,4,2,1,0,4,22,238,1,40,65,43,39,52,5,244,8,21,93,12,4,0,1,117540,17634
"02001",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,885,170
"02003",2025,14,14,0,0,14,0,13,0,0,1,0,0,0,13,0,0,0,14,0,0,0,14,0,0,1,1,0,0,0,7423,1145
"02006",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,419,99
"02011",2025,15,15,0,0,15,0,14,0,0,1,0,0,2,14,0,0,0,8,4,1,2,15,0,0,0,0,0,0,1,6636,1060
"02018",2025,129,129,0,72,57,0,112,1,1,7,7,2,22,113,0,0,0,7,84,36,2,129,0,0,1,2,3,0,0,49897,7742
"02028",2025,100,100,0,14,86,0,96,1,1,3,0,0,10,97,0,0,0,51,46,3,0,100,0,0,20,7,9,1,0,49167,7605
"02031",2025,12,12,0,12,0,0,9,2,2,1,0,0,2,11,0,0,0,0,0,12,0,12,0,0,6,0,2,0,0,3173,604
"02037",2025,78,78,0,0,78,0,77,1,0,0,0,0,2,78,0,0,0,0,78,0,0,78,0,0,0,29,31,0,0,38603,6452
"02041",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,782,137
"02057",2025,65,65,0,32,33,0,56,3,2,3,0,3,5,59,0,0,0,0,25,40,0,65,0,1,3,4,2,0,0,22637,3713
"02058",2025,32,32,0,12,20,0,29,0,0,0,0,3,1,29,0,0,0,10,4,18,0,32,0,0,0,8,9,0,1,12861,2395
"02059",2025,231,231,0,165,66,0,209,12,6,9,0,1,22,221,0,0,0,0,16,145,70,231,0,0,5,87,56,26,0,72738,14327
"02064",2025,699,699,0,606,93,0,586,13,12,97,1,2,35,599,0,20,79,67,55,368,110,699,0,20,74,23,3,0,0,214400,37536
"02065",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1562,240
"02073",2025,25,25,0,0,25,0,23,0,0,1,0,1,0,23,0,0,0,22,3,0,0,25,0,0,0,1,0,0,0,12311,1959
"02074",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,470,89
"02080",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,7,1,0,0,0,5014,767
"02083",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,676,77
"02085",2025,66,54,0,0,54,0,54,0,0,0,0,0,5,54,0,26,10,18,0,0,0,28,0,0,0,0,0,0,0,22358,3434
"02089",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,936,150
"02093",2025,40,40,0,20,20,0,40,0,0,0,0,0,1,40,0,0,0,0,0,20,20,40,0,0,0,0,0,0,0,17911,3153
"02095",2025,380,373,0,257,116,0,296,20,19,52,0,5,27,316,0,0,0,33,25,313,2,373,0,0,14,116,115,10,1,108083,18698
"02097",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,400,83
"02103",2025,129,129,0,36,93,0,115,3,3,10,0,1,12,118,0,0,0,20,27,82,0,129,0,0,4,9,36,16,1,44314,8173
"02106",2025,24,24,0,0,24,0,24,0,0,0,0,0,1,24,0,0,0,15,9,0,0,24,0,0,0,0,0,0,0,12545,2003
"02108",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,303,60
"02109",2025,6,6,0,0,6,0,6,0,0,0,0,0,1,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,2503,455
"02110",2025,243,235,0,152,83,0,229,1,0,4,0,1,30,230,0,31,15,7,56,124,2,235,0,18,45,16,25,16,9,86636,14627
"02111",2025,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"02114",2025,271,271,0,233,38,0,267,1,0,3,0,0,35,268,0,142,91,14,24,0,0,271,0,17,174,0,1,0,0,135663,20106
"02123",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,380,65
"02126",2025,21,21,0,16,5,0,18,0,0,2,0,1,0,18,0,0,0,0,0,21,0,21,0,0,0,0,11,5,0,5594,1055
"02128",2025,50,50,0,0,50,0,48,2,1,0,0,0,3,50,0,0,0,0,47,0,3,50,0,0,0,18,6,0,0,25688,4041
"02131",2025,89,89,0,14,75,0,88,0,0,0,0,1,4,88,0,18,7,0,48,0,16,65,0,2,9,12,31,0,0,46720,7233
"02134",2025,31,31,0,0,31,0,30,0,0,1,0,0,2,30,0,0,0,10,21,0,0,31,0,0,0,0,0,0,0,16450,2628
"02135",2025,80,80,0,20,60,0,66,0,0,13,0,1,5,66,0,0,15,9,13,39,4,80,0,0,0,21,2,1,7,24455,4410
"02141",2025,232,226,0,140,86,0,156,10,9,38,8,14,16,166,0,0,0,0,47,172,7,226,0,0,24,76,28,50,8,58950,9818
"02145",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,461,116
"02150",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1175,208
"02152",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,374,86
"02153",2025,13,13,0,0,13,0,13,0,0,0,0,0,1,13,0,0,0,12,0,1,0,13,0,0,0,2,1,0,0,6877,1113
"02155",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,610,102
"02157",2025,53,53,0,8,45,0,53,0,0,0,0,0,1,53,0,0,0,34,19,0,0,53,0,0,4,0,0,0,0,26266,4151
"02158",2025,19,19,0,0,19,0,19,0,0,0,0,0,0,19,0,0,0,0,19,0,0,5,0,0,0,0,0,0,0,8949,1469
"02160",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,462,104
"02163",2025,208,199,0,192,7,0,189,3,1,4,1,2,11,192,0,0,10,0,6,173,10,199,0,0,102,0,40,2,0,67962,11621
"02165",2025,63,63,0,28,35,0,61,0,0,1,0,1,6,61,0,0,0,0,23,40,0,63,0,0,4,3,2,1,0,28472,4207
"02168",2025,2676,2676,1208,2548,128,0,2419,9,5,180,9,59,202,2377,51,149,151,237,215,1538,386,2619,1,14,221,351,603,30,9,965366,157791
"02169",2025,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"02173",2025,1554,1554,839,1259,295,0,1514,9,3,17,5,9,130,1523,0,42,0,76,140,1058,238,1541,0,0,160,393,236,72,22,570039,98092
"02185",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,422,84
"02186",2025,24,24,0,24,0,0,24,0,0,0,0,0,2,24,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,7189,1289
"02187",2025,33,33,0,9,24,0,33,0,0,0,0,0,2,33,0,20,0,0,13,0,0,33,0,0,32,1,0,0,0,16183,2550
"02191",2025,34,34,0,0,34,0,34,0,0,0,0,0,0,34,0,0,0,34,0,0,0,34,0,0,8,0,0,0,0,15649,2491
"02195",2025,11,11,0,0,11,0,11,0,0,0,0,0,1,11,0,0,0,10,1,0,0,11,0,0,0,0,0,0,0,5757,978
"02198",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,336,90
"02199",2025,20,20,0,0,20,0,20,0,0,0,0,0,1,20,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,10050,1666
"02203",2025,32,32,0,0,32,0,32,0,0,0,0,0,2,32,0,0,0,0,16,16,0,32,0,0,0,0,2,8,6,12027,2340
"02209",2025,11,4,0,3,1,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1756,298
"02210",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,9,0,0,0,8,1,0,0,9,0,0,0,0,0,0,0,4995,850
"02212",2025,5,5,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,1,0,0,0,2207,287
"02215",2025,26,26,0,0,26,0,24,1,0,1,0,0,3,25,0,0,12,3,11,0,0,26,0,0,3,9,1,0,0,12553,2152
"02216",2025,2,2,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,321,67
"02217",2025,44,35,0,16,19,0,35,0,0,0,0,0,2,35,0,0,0,5,30,0,0,35,0,0,0,1,19,1,0,15041,2517
"02218",2025,18,18,0,7,11,0,18,0,0,0,0,0,3,18,0,0,0,12,6,0,0,18,0,0,0,0,1,0,0,8202,1446
